,weight_2025,pitax_2025,total_income_2025,weight_ref_2025,pitax_ref_2025,total_income_ref_2025,weight_ref_2026,pitax_ref_2026,total_income_ref_2026,weight_ref_2027,pitax_ref_2027,total_income_ref_2027,weight_ref_2028,pitax_ref_2028,total_income_ref_2028,weight_ref_2029,pitax_ref_2029,total_income_ref_2029,weight_ref_2030,pitax_ref_2030,total_income_ref_2030,weight_ref_2031,pitax_ref_2031,total_income_ref_2031,weight_ref_2032,pitax_ref_2032,total_income_ref_2032,ETR_2025,ETR_ref_2025,ETR_ref_2026,ETR_ref_2027,ETR_ref_2028,ETR_ref_2029,ETR_ref_2030,ETR_ref_2031,ETR_ref_2032
58,22980.0,2247.0,16386.0,22980.0,2247.0,16386.0,22980.0,2717.0,18183.0,22980.0,1534.0,20114.0,22980.0,1993.0,22234.0,22980.0,2593.0,24576.0,22980.0,3269.0,27165.0,22980.0,4022.0,30028.0,22980.0,4855.0,33191.0,0.13712925668253387,0.13712925668253387,0.14942528735632185,0.07626528785920254,0.08963749212917153,0.10550944010416667,0.12033867108411558,0.13394165445584122,0.1462745925100178
59,23000.0,2309.0,16742.0,23000.0,2309.0,16742.0,23000.0,2785.0,18578.0,23000.0,1601.0,20552.0,23000.0,2076.0,22717.0,23000.0,2689.0,25110.0,23000.0,3374.0,27756.0,23000.0,4137.0,30680.0,23000.0,4981.0,33913.0,0.13791661689164975,0.13791661689164975,0.14990849391753688,0.07789996107434799,0.09138530615838358,0.10708880923934687,0.12155930249315464,0.13484354628422426,0.14687582932798632
60,23010.0,2513.0,17191.0,23010.0,2513.0,17191.0,23010.0,3015.0,19076.0,23010.0,1794.0,21103.0,23010.0,2331.0,23326.0,23010.0,2982.0,25783.0,23010.0,3706.0,28500.0,23010.0,4509.0,31503.0,23010.0,5396.0,34822.0,0.1461811412948636,0.1461811412948636,0.1580520025162508,0.08501160972373596,0.09993140701363286,0.11565760384749642,0.13003508771929825,0.14312922578802018,0.15495950835678593
61,23000.0,2578.0,17459.0,23000.0,2578.0,17459.0,23000.0,3086.0,19374.0,23000.0,1847.0,21432.0,23000.0,2416.0,23690.0,23000.0,3077.0,26185.0,23000.0,3812.0,28944.0,23000.0,4625.0,31994.0,23000.0,5525.0,35365.0,0.1476602325448193,0.1476602325448193,0.15928564054918964,0.08617954460619634,0.10198395947657239,0.11751002482337215,0.13170259812050858,0.14455835469150466,0.15622790894952637
62,22990.0,2616.0,17754.0,22990.0,2616.0,17754.0,22990.0,3129.0,19702.0,22990.0,1887.0,21795.0,22990.0,2473.0,24091.0,22990.0,3140.0,26629.0,22990.0,3882.0,29434.0,22990.0,4703.0,32536.0,22990.0,5611.0,35964.0,0.14734707671510647,0.14734707671510647,0.1588163638209319,0.08657949070887819,0.10265244282097048,0.11791655713695595,0.1318882924509071,0.14454757806737153,0.15601712823935046
63,23000.0,2740.0,18200.0,23000.0,2740.0,18200.0,23000.0,3266.0,20197.0,23000.0,2030.0,22342.0,23000.0,2639.0,24696.0,23000.0,3324.0,27298.0,23000.0,4086.0,30173.0,23000.0,4928.0,33353.0,23000.0,5860.0,36867.0,0.15054945054945054,0.15054945054945054,0.16170718423528246,0.09086026318145198,0.106859410430839,0.12176716242948202,0.13541908328638186,0.14775282583275867,0.15894973824829794
64,23000.0,2841.0,18660.0,23000.0,2841.0,18660.0,23000.0,3378.0,20706.0,23000.0,2151.0,22906.0,23000.0,2779.0,25319.0,23000.0,3479.0,27986.0,23000.0,4255.0,30935.0,23000.0,5114.0,34194.0,23000.0,6064.0,37797.0,0.1522508038585209,0.1522508038585209,0.16314111851637206,0.09390552693617393,0.10975946917334808,0.12431215607803901,0.137546468401487,0.14955840205884074,0.16043601344022013
65,23000.0,2962.0,19138.0,23000.0,2962.0,19138.0,23000.0,3513.0,21237.0,23000.0,2296.0,23493.0,23000.0,2942.0,25968.0,23000.0,3662.0,28703.0,23000.0,4459.0,31727.0,23000.0,5342.0,35071.0,23000.0,6317.0,38765.0,0.15477061343923085,0.15477061343923085,0.16541884446955785,0.09773123909249563,0.11329328404189772,0.127582482667317,0.14054275538185143,0.15231958028000342,0.16295627499032633
66,22990.0,3079.0,19637.0,22990.0,3079.0,19637.0,22990.0,3642.0,21791.0,22990.0,2445.0,24105.0,22990.0,3105.0,26645.0,22990.0,3841.0,29452.0,22990.0,4655.0,32555.0,22990.0,5556.0,35985.0,22990.0,6553.0,39776.0,0.15679584457911086,0.15679584457911086,0.16713322013675372,0.1014312383322962,0.11653218239819854,0.13041559147086784,0.14298878820457686,0.15439766569403918,0.16474758648431215
67,23000.0,3263.0,20217.0,23000.0,3263.0,20217.0,23000.0,3847.0,22435.0,23000.0,2660.0,24818.0,23000.0,3347.0,27432.0,23000.0,4112.0,30322.0,23000.0,4959.0,33517.0,23000.0,5896.0,37049.0,23000.0,6934.0,40952.0,0.1613988227729139,0.1613988227729139,0.17147314464007132,0.10718027238294786,0.12201079031787693,0.13561110744673835,0.14795476922158904,0.1591405975869794,0.16932017972260208
68,23000.0,3323.0,20694.0,23000.0,3323.0,20694.0,23000.0,3909.0,22963.0,23000.0,2761.0,25402.0,23000.0,3453.0,28079.0,23000.0,4224.0,31037.0,23000.0,5077.0,34307.0,23000.0,6021.0,37922.0,23000.0,7068.0,41917.0,0.16057794529815406,0.16057794529815406,0.17023037059617646,0.10869222895834973,0.12297446490259624,0.13609562779907852,0.14798729122336549,0.15877327145192763,0.16861893742395687
69,23000.0,3556.0,21199.0,23000.0,3556.0,21199.0,23000.0,4172.0,23524.0,23000.0,3025.0,26023.0,23000.0,3752.0,28765.0,23000.0,4557.0,31795.0,23000.0,5447.0,35145.0,23000.0,6433.0,38848.0,23000.0,7524.0,42941.0,0.16774376149818387,0.16774376149818387,0.17735079068185683,0.11624332321407985,0.13043629410742222,0.14332442207894322,0.15498648456394934,0.1655941103789127,0.17521715842667845
70,22995.0,3642.0,21745.0,22995.0,3642.0,21745.0,22995.0,4268.0,24130.0,22995.0,3131.0,26693.0,22995.0,3871.0,29506.0,22995.0,4690.0,32614.0,22995.0,5596.0,36050.0,22995.0,6600.0,39849.0,22995.0,7710.0,44047.0,0.16748677856978617,0.16748677856978617,0.17687525901367593,0.1172966695388304,0.13119365552768927,0.1438032746673208,0.15522884882108184,0.16562523526311826,0.17504029786364564
71,23000.0,3830.0,22390.0,23000.0,3830.0,22390.0,23000.0,4477.0,24846.0,23000.0,3359.0,27485.0,23000.0,4125.0,30380.0,23000.0,4971.0,33581.0,23000.0,5908.0,37119.0,23000.0,6945.0,41030.0,23000.0,8093.0,45353.0,0.17105850826261723,0.17105850826261723,0.18018997021653385,0.12221211569947243,0.1357801184990125,0.14803013608885976,0.15916377057571593,0.1692663904460151,0.1784446453376844
72,22995.0,3980.0,22903.0,22995.0,3980.0,22903.0,22995.0,4645.0,25415.0,22995.0,3533.0,28115.0,22995.0,4318.0,31077.0,22995.0,5186.0,34351.0,22995.0,6146.0,37970.0,22995.0,7208.0,41971.0,22995.0,8383.0,46393.0,0.17377636117539186,0.17377636117539186,0.1827660830218375,0.12566245776276008,0.13894520063069152,0.15097085965474077,0.16186462997102977,0.17173762836244072,0.18069536352466967
73,23000.0,4065.0,23453.0,23000.0,4065.0,23453.0,23000.0,4735.0,26026.0,23000.0,3658.0,28790.0,23000.0,4452.0,31823.0,23000.0,5330.0,35176.0,23000.0,6303.0,38882.0,23000.0,7379.0,42979.0,23000.0,8570.0,47507.0,0.17332537415256044,0.17332537415256044,0.18193345116422038,0.1270580062521709,0.1398988153222512,0.15152376620423016,0.1621058587521218,0.17168849903441216,0.1803944681836361
74,22995.0,4286.0,24144.0,22995.0,4286.0,24144.0,22995.0,4981.0,26792.0,22995.0,3922.0,29638.0,22995.0,4744.0,32761.0,22995.0,5655.0,36212.0,22995.0,6661.0,40027.0,22995.0,7776.0,44245.0,22995.0,9011.0,48906.0,0.17751822398939696,0.17751822398939696,0.18591370558375633,0.1323301167420204,0.1448063245932664,0.15616370264000884,0.16641267144677344,0.1757486721663465,0.18425142109352635
75,23000.0,4417.0,24714.0,23000.0,4417.0,24714.0,23000.0,5126.0,27425.0,23000.0,4099.0,30338.0,23000.0,4940.0,33534.0,23000.0,5871.0,37067.0,23000.0,6900.0,40972.0,23000.0,8038.0,45290.0,23000.0,9300.0,50061.0,0.1787246095330582,0.1787246095330582,0.18690975387420236,0.13511108181158943,0.147313174688376,0.1583888634095017,0.16840769305867423,0.1774784720688894,0.18577335650506382
76,22995.0,4674.0,25473.0,22995.0,4674.0,25473.0,22995.0,5414.0,28267.0,22995.0,4402.0,31270.0,22995.0,5277.0,34564.0,22995.0,6244.0,38206.0,22995.0,7313.0,42230.0,22995.0,8498.0,46680.0,22995.0,9810.0,51598.0,0.18348839948180426,0.18348839948180426,0.19153076025046875,0.14077390470099135,0.152673301701192,0.16342982777574203,0.17317073170731706,0.18204798628963154,0.19012364820341873
77,23000.0,4867.0,26103.0,23000.0,4867.0,26103.0,23000.0,5629.0,28966.0,23000.0,4639.0,32042.0,23000.0,5538.0,35418.0,23000.0,6532.0,39150.0,23000.0,7632.0,43274.0,23000.0,8850.0,47834.0,23000.0,10198.0,52874.0,0.18645366432977054,0.18645366432977054,0.19433128495477456,0.14477872791960553,0.15636117228527868,0.16684546615581097,0.17636456070619771,0.18501484299870385,0.19287362408745318
78,22995.0,4971.0,26802.0,22995.0,4971.0,26802.0,22995.0,5744.0,29742.0,22995.0,4788.0,32902.0,22995.0,5701.0,36368.0,22995.0,6710.0,40199.0,22995.0,7827.0,44434.0,22995.0,9064.0,49117.0,22995.0,10435.0,54291.0,0.18547123349003805,0.18547123349003805,0.19312756371461234,0.14552306850647376,0.15675868895732512,0.1669195751138088,0.1761488949903227,0.18453895799824907,0.19220496951612606
79,22999.0,5277.0,27696.0,22999.0,5277.0,27696.0,22999.0,6087.0,30734.0,22999.0,5145.0,33998.0,22999.0,6099.0,37580.0,22999.0,7156.0,41540.0,22999.0,8326.0,45916.0,22999.0,9623.0,50754.0,22999.0,11061.0,56102.0,0.19053292894280763,0.19053292894280763,0.19805427214160212,0.15133243131948937,0.1622937732836615,0.1722676937891189,0.18133112640473908,0.18960081963983133,0.19715874656874977
80,22998.0,5504.0,28508.0,22998.0,5504.0,28508.0,22998.0,6336.0,31634.0,22998.0,5425.0,34995.0,22998.0,6408.0,38681.0,22998.0,7495.0,42757.0,22998.0,8698.0,47261.0,22998.0,10030.0,52241.0,22998.0,11510.0,57745.0,0.19306861231934896,0.19306861231934896,0.20029082632610481,0.15502214602086012,0.16566272847134253,0.1752929344902589,0.18404181037218847,0.19199479336153596,0.1993246168499437
81,22998.0,5698.0,29364.0,22998.0,5698.0,29364.0,22998.0,6551.0,32584.0,22998.0,5680.0,36045.0,22998.0,6687.0,39843.0,22998.0,7803.0,44041.0,22998.0,9037.0,48680.0,22998.0,10405.0,53810.0,22998.0,11930.0,59479.0,0.19404713254325023,0.19404713254325023,0.20104959489319912,0.15758080177555833,0.1678337474587757,0.17717581344656116,0.18564092029580936,0.193365545437651,0.20057499285462096
82,22996.0,5892.0,30399.0,22996.0,5892.0,30399.0,22996.0,6770.0,33734.0,22996.0,5922.0,37317.0,22996.0,6958.0,41248.0,22996.0,8103.0,45594.0,22996.0,9371.0,50397.0,22996.0,10778.0,55708.0,22996.0,12351.0,61577.0,0.19382216520280274,0.19382216520280274,0.2006877334440031,0.1586944288126055,0.16868696664080682,0.17772075273062246,0.18594360775442983,0.19347310978674517,0.20057813794111437
83,22998.0,6250.0,31893.0,22998.0,6250.0,31893.0,22998.0,7165.0,35391.0,22998.0,6365.0,39150.0,22998.0,7445.0,43275.0,22998.0,8642.0,47834.0,22998.0,9968.0,52874.0,22998.0,11446.0,58445.0,22998.0,13106.0,64603.0,0.19596776722164738,0.19596776722164738,0.20245260094374276,0.16257982120051084,0.17203928365106874,0.18066647154743487,0.18852366002193896,0.19584224484558133,0.2028698357661409
84,22998.0,6691.0,33563.0,22998.0,6691.0,33563.0,22998.0,7653.0,37244.0,22998.0,6918.0,41200.0,22998.0,8055.0,45541.0,22998.0,9314.0,50339.0,22998.0,10713.0,55642.0,22998.0,12281.0,61505.0,22998.0,14032.0,67985.0,0.19935643416857848,0.19935643416857848,0.20548276232413273,0.1679126213592233,0.1768735864385938,0.18502552692743202,0.1925344164480069,0.1996748231851069,0.2063984702507906
85,22996.0,7125.0,35235.0,22996.0,7125.0,35235.0,22996.0,8136.0,39100.0,22996.0,7451.0,43254.0,22996.0,8646.0,47811.0,22996.0,9970.0,52848.0,22996.0,11447.0,58415.0,22996.0,13104.0,64570.0,22996.0,14909.0,71373.0,0.2022137079608344,0.2022137079608344,0.20808184143222505,0.17226152494566976,0.18083704586810567,0.1886542537087496,0.19595994179577164,0.20294254297661452,0.20888851526487606
86,22998.0,7623.0,37195.0,22998.0,7623.0,37195.0,22998.0,8693.0,41274.0,22998.0,8061.0,45658.0,22998.0,9326.0,50469.0,22998.0,10730.0,55786.0,22998.0,12302.0,61663.0,22998.0,14057.0,68161.0,22998.0,15899.0,75342.0,0.2049469014652507,0.2049469014652507,0.21061685322479043,0.17655175434754042,0.18478670074699322,0.192342164700821,0.19950375427728134,0.20623230292982792,0.21102439542353535
87,22998.0,8195.0,39436.0,22998.0,8195.0,39436.0,22998.0,9327.0,43761.0,22998.0,8764.0,48410.0,22998.0,10103.0,53510.0,22998.0,11596.0,59147.0,22998.0,13267.0,65378.0,22998.0,15098.0,72268.0,22998.0,17057.0,79882.0,0.2078050512222335,0.2078050512222335,0.21313498320422294,0.1810369758314398,0.1888058306858531,0.19605389960606623,0.20292759032090305,0.20891680965295845,0.21352745299316492
88,22998.0,8797.0,42190.0,22998.0,8797.0,42190.0,22998.0,9998.0,46818.0,22998.0,9536.0,51791.0,22998.0,10964.0,57248.0,22998.0,12563.0,63279.0,22998.0,14347.0,69945.0,22998.0,16198.0,77316.0,22998.0,18609.0,85461.0,0.20850912538516236,0.20850912538516236,0.21355034388483063,0.184124654862814,0.1915176076020123,0.19853347872121874,0.20511830724140395,0.20950385431217342,0.21774844665987994
89,22997.0,9611.0,45117.0,22997.0,9611.0,45117.0,22997.0,10901.0,50066.0,22997.0,10535.0,55383.0,22997.0,12079.0,61218.0,22997.0,13807.0,67668.0,22997.0,15615.0,74797.0,22997.0,17844.0,82679.0,22997.0,20546.0,91389.0,0.213023915597225,0.213023915597225,0.21773259297727,0.19022082588519942,0.19731124832565586,0.20404031447656204,0.20876505742208912,0.2158226393642884,0.2248191795511495
90,22998.0,10589.0,49191.0,22998.0,10589.0,49191.0,22998.0,12000.0,54586.0,22998.0,11753.0,60384.0,22998.0,13445.0,66746.0,22998.0,15267.0,73778.0,22998.0,17346.0,81551.0,22998.0,19995.0,90144.0,22998.0,22946.0,99641.0,0.21526295460551728,0.21526295460551728,0.21983658813615212,0.1946376523582406,0.201435292002517,0.2069316056276939,0.21270125442974336,0.22181176783812567,0.23028672935839664
91,22997.0,11808.0,53923.0,22997.0,11808.0,53923.0,22997.0,13374.0,59838.0,22997.0,13277.0,66194.0,22997.0,15093.0,73168.0,22997.0,17120.0,80876.0,22997.0,19730.0,89397.0,22997.0,22651.0,98817.0,22997.0,25895.0,109228.0,0.21897891437790923,0.21897891437790923,0.2235034593402186,0.2005770915792972,0.20627870107150667,0.21168208121074236,0.22070091837533698,0.22922169262373884,0.23707291170762076
92,22997.0,13183.0,59698.0,22997.0,13183.0,59698.0,22997.0,14913.0,66246.0,22997.0,14952.0,73282.0,22997.0,16968.0,81003.0,22997.0,19548.0,89537.0,22997.0,22450.0,98970.0,22997.0,25675.0,109398.0,22997.0,29253.0,120924.0,0.2208281684478542,0.2208281684478542,0.2251154786704103,0.20403373270380176,0.2094737231954372,0.21832315132291677,0.22683641507527533,0.2346935044516353,0.24191227547881314
93,22998.0,15030.0,66651.0,22998.0,15030.0,66651.0,22998.0,16973.0,73962.0,22998.0,17210.0,81818.0,22998.0,19828.0,90438.0,22998.0,22764.0,99966.0,22998.0,26026.0,110497.0,22998.0,29647.0,122141.0,22998.0,33671.0,135009.0,0.2255029932034028,0.2255029932034028,0.22948270733619966,0.21034491187758195,0.2192441230456224,0.22771742392413422,0.23553580640198377,0.24272766720429667,0.24939818826893023
94,22997.0,17145.0,74756.0,22997.0,17145.0,74756.0,22997.0,19331.0,82956.0,22997.0,20184.0,91768.0,22997.0,23159.0,101436.0,22997.0,26465.0,112123.0,22997.0,30136.0,123935.0,22997.0,34216.0,136994.0,22997.0,38742.0,151427.0,0.22934613944031249,0.22934613944031249,0.23302714692125948,0.2199459506581815,0.22831144761228755,0.23603542538105474,0.2431597208213983,0.2497627633327007,0.2558460512326071
95,22998.0,19903.0,85266.0,22998.0,19903.0,85266.0,22998.0,22403.0,94619.0,22998.0,24087.0,104669.0,22998.0,27488.0,115697.0,22998.0,31265.0,127886.0,22998.0,35451.0,141359.0,22998.0,40171.0,156254.0,22998.0,45670.0,172717.0,0.2334224661647081,0.2334224661647081,0.23677062746382863,0.2301254430633712,0.23758610854214024,0.24447554853541437,0.25078700330364534,0.2570878185518451,0.2644209892483079
96,22997.0,23849.0,100562.0,22997.0,23849.0,100562.0,22997.0,26802.0,111592.0,22997.0,29691.0,123445.0,22997.0,33698.0,136451.0,22997.0,38181.0,150827.0,22997.0,43347.0,166716.0,22997.0,49220.0,184284.0,22997.0,55703.0,203699.0,0.23715717666713074,0.23715717666713074,0.24017850741988672,0.24052006966665315,0.2469604473400708,0.25314433092218236,0.26000503850860146,0.2670877558550932,0.27345740528917667
97,22998.0,30060.0,124783.0,22998.0,30060.0,124783.0,22998.0,33731.0,138470.0,22998.0,38564.0,153178.0,22998.0,43760.0,169316.0,22998.0,49655.0,187155.0,22998.0,56127.0,206871.0,22998.0,63500.0,228670.0,22998.0,71848.0,252762.0,0.24089819927393957,0.24089819927393957,0.24359789123997977,0.2517593910352662,0.2584516525313615,0.26531484598327587,0.27131400727989907,0.27769274500371716,0.2842515884507956
98,22997.0,43302.0,174973.0,22997.0,43302.0,174973.0,22997.0,48737.0,194165.0,22997.0,57845.0,214789.0,22997.0,65393.0,237418.0,22997.0,73845.0,262431.0,22997.0,83369.0,290078.0,22997.0,93850.0,320645.0,22997.0,105436.0,354427.0,0.2474781823481337,0.2474781823481337,0.2510081631601988,0.26931081200620144,0.27543404459645016,0.2813882506258788,0.2874020091147898,0.2926912941103089,0.2974829795698409
99,22998.0,141523.0,509553.0,22998.0,141523.0,509553.0,22998.0,158261.0,565443.0,22998.0,193885.0,625505.0,22998.0,215978.0,691405.0,22998.0,240406.0,764249.0,22998.0,267411.0,844761.0,22998.0,297274.0,933777.0,22998.0,330282.0,1032157.0,0.27773950894215127,0.27773950894215127,0.27988851219309463,0.3099655478373474,0.3123755251986896,0.3145650174223322,0.316552255608391,0.31835652409515336,0.31999201671838684
ALL,2299744.0,508618.0,2602170.0,2299744.0,508618.0,2602170.0,2299744.0,582942.0,2887590.0,2299744.0,577810.0,3194309.0,2299744.0,666594.0,3530849.0,2299744.0,767013.0,3902843.0,2299744.0,880462.0,4314001.0,2299744.0,1008591.0,4768584.0,2299744.0,1152687.0,5270988.0,0.19545917445824063,0.19545917445824063,0.2018783830114386,0.18088732179635722,0.18879142098685048,0.19652673704783924,0.20409406488315604,0.21150744120267148,0.21868518767259573
